Name,Article_ID_x,Date_x,repeat_x,Article_ID_y,Date_y,repeat_y,career_length,Gender
Martin Salzmann-Erikson,7790381,2020-02-22,True,8664136,2020-03-04,True,11 days,M
Juan Miguel García-Gómez,8025562,2020-03-27,True,8641137,2022-08-16,True,872 days,M
Massimo Pica Ciamarra,8520103,2020-10-08,True,8519969,2021-10-08,True,365 days,M
Naohiro Toda,9538667,2017-05-20,True,7001578,2022-08-29,True,1927 days,M
Emmanuel Quevillon,8785627,2020-03-02,True,7014591,2020-05-17,True,76 days,M
Rogelio Florencia,7145555,2021-03-23,True,7100559,2022-10-02,True,558 days,M
Johannes Freiesleben,9380006,2020-07-09,True,9379392,2022-10-02,True,815 days,M
Tamás Waldhauser,7453480,2018-08-13,True,8869007,2022-08-24,True,1472 days,M
Carsten Fritsche,7840634,2017-05-28,True,8825853,2021-09-23,True,1579 days,M
Jay R. Simon,8466569,2017-11-29,True,9183652,2020-07-22,True,966 days,M
Aurélien Dumenil,7968202,2021-07-13,True,6763574,2021-10-14,True,93 days,M
Michael A. Yassa,9289087,2018-11-14,True,9290703,2020-10-26,True,712 days,M
Jon Carmelo Russo,7161777,2020-04-16,True,7162856,2021-06-15,True,425 days,M
Albert Reed,7662332,2022-01-03,True,7654132,2022-09-30,True,270 days,M
Samuel A. Fineberg,8378582,2018-11-06,True,9330558,2020-07-30,True,632 days,M
Gabriel Morales,7031235,2020-10-26,True,9194610,2023-01-05,True,801 days,M
Herbert De Smet,7755015,2017-06-14,True,8059604,2022-04-06,True,1757 days,M
Andreas Specht,8585334,2020-05-22,True,7854117,2020-07-22,True,61 days,M
Benedikt Auerbach,8879887,2020-05-11,True,8873808,2022-05-16,True,735 days,M
Andrzej Starosolski,7206896,2017-05-28,True,7207085,2022-02-09,True,1718 days,M
Badr Saad T. Alkahtani,7113804,2018-08-14,True,6802210,2020-09-24,True,772 days,M
Petros Ioannidis,7608078,2020-12-04,True,6835556,2022-03-16,True,467 days,M
Caspar Kneer,7946796,2020-05-30,True,6951855,2021-06-01,True,367 days,M
Matthew B. Bouchard,7214903,2020-04-16,True,9290420,2020-10-26,True,193 days,M
Jan Vlietland,7257812,2020-02-20,True,8065574,2020-03-06,True,15 days,M
Michael Wang,7333865,2021-08-18,True,7417442,2022-04-19,True,244 days,M
Olivier Terraz,9578222,2017-05-18,True,8857961,2020-02-19,True,1007 days,M
José M. Vega,8468674,2020-05-20,True,8050645,2020-08-25,True,97 days,M
Miguel Navarrete,9282206,2022-05-18,True,9278986,2022-10-02,True,137 days,M
Isaac Amundson,8741904,2020-04-07,True,8101030,2020-06-21,True,75 days,M
Fredrik Sørensen,7030215,2019-07-04,True,6723846,2021-02-17,True,594 days,M
Koji Nakagawa,9151695,2021-02-17,True,9117216,2022-10-02,True,592 days,M
Francesco Capozzi,6839318,2020-04-09,True,9079619,2020-08-27,True,140 days,M
Richard L. Barnes,7745556,2019-05-14,True,6920295,2022-08-16,True,1190 days,M
Masoud Heydari,8274264,2020-04-07,True,6831688,2021-03-23,True,350 days,M
Ladislav Luksan,8243331,2017-05-27,True,9002912,2022-08-16,True,1907 days,M
Yan Lin,7652903,2018-08-13,True,6596237,2020-07-22,True,709 days,M
Christopher E. Wilmer,7939544,2020-05-30,True,8709452,2022-02-18,True,629 days,M
Belisario Panay,7938500,2021-04-29,True,7955404,2021-09-16,True,140 days,M
Johan Malmström,8777400,2020-03-02,True,8781294,2022-10-02,True,944 days,M
Kentaro Noda,8641775,2022-02-07,True,6779181,2022-03-22,True,43 days,M
John Emmons,7299485,2018-08-13,True,9545161,2020-04-25,True,621 days,M
Pieter W. Hemker,9617797,2017-06-15,True,8442094,2021-06-22,True,1468 days,M
Shizuo Sakamoto,9538671,2017-05-20,True,8357658,2020-05-21,True,1097 days,M
Hamid Reza Baghaee,9233030,2020-04-25,True,8937346,2022-06-28,True,794 days,M
Mahendra Kumar,8740482,2021-04-07,True,7779036,2021-11-03,True,210 days,M
Danilo Serazio,6599173,2020-06-08,True,6604917,2022-03-15,True,645 days,M
William L. Cats-Baril,8669113,2020-02-20,True,8119604,2020-05-15,True,85 days,M
Andy J. Kim,9285629,2020-08-13,True,8991661,2022-10-02,True,780 days,M
Nicholas Korpelainen,8118370,2017-11-06,True,6577445,2021-07-25,True,1357 days,M
Marten Scheffer,7417896,2019-04-26,True,7282403,2021-08-12,True,839 days,M
Ahmed Sharaf Eldin Ahmed,8209000,2020-12-21,True,8447601,2022-01-03,True,378 days,M
Ingemar Kaj,8061507,2020-05-18,True,8060413,2022-06-10,True,753 days,M
Markus Mueller,7400415,2018-08-13,True,7802107,2022-03-28,True,1323 days,M
Vasilii Semkin,7269330,2019-05-21,True,8893038,2020-08-25,True,462 days,M
Paul A. Buhler,6920162,2020-03-13,True,8317718,2020-05-22,True,70 days,M
Michel Carpentier,8232375,2020-02-19,True,9574280,2022-06-10,True,842 days,M
Satoshi Koizumi,6913466,2020-02-20,True,8649213,2020-03-13,True,22 days,M
Richard E. Schantz,6636163,2004-05-05,True,9592499,2022-05-31,True,6600 days,M
Shahram Shahinpour,8085550,2017-05-18,True,8523693,2018-08-14,True,453 days,M
Christian Kuehn 0001,6799739,2021-12-23,True,7725077,2022-12-19,True,361 days,M
Nikola Luburic,8288098,2022-01-08,True,7031368,2022-12-07,True,333 days,M
Mathieu Lavallée,8065458,2020-03-06,True,8442307,2020-09-11,True,189 days,M
Yavuz Yaman,7568332,2019-05-28,True,8459241,2021-04-29,True,702 days,M
Yaakov HaCohen-Kerner,8015239,2020-02-21,True,6740938,2022-05-18,True,817 days,M
Silvano Colombo Tosatto,7597931,2018-10-05,True,7366982,2022-09-27,True,1453 days,M
Adam Zadrozny,9244390,2020-09-18,True,7551571,2022-10-02,True,744 days,M
Gia H. Ngo,7402067,2019-01-02,True,9282403,2022-02-14,True,1139 days,M
Jean Néraud,7366798,2018-08-13,True,8321310,2022-12-07,True,1577 days,M
Amr Adel Helmy,7338439,2019-03-31,True,7457326,2019-04-01,True,1 days,M
Egor Dudyrev,7616089,2021-06-09,True,7459776,2022-05-11,True,336 days,M
Nino Vidovic,8904079,2020-08-13,True,8890063,2020-08-25,True,12 days,M
Gianni Celli,9320912,2017-06-15,True,8740664,2020-04-07,True,1027 days,M
Syed Atif Ali Shah,6589262,2021-02-11,True,8650079,2022-12-07,True,664 days,M
Joel Z. Leibo,7274908,2018-08-13,True,7622591,2022-09-28,True,1507 days,M
Oliver Aberth,9603065,2017-05-20,True,9003063,2022-08-16,True,1914 days,M
Rahim Mohammadi,9319969,2019-07-05,True,9319710,2020-05-22,True,322 days,M
Nils N. Haag,8115113,2020-05-14,True,7852112,2020-06-18,True,35 days,M
Karim Mazouni,9218943,2020-04-09,True,9117442,2022-12-07,True,972 days,M
Amir Ali Ahmadi,8243143,2017-06-08,True,7299950,2022-12-05,True,2006 days,M
Mohammad Naser-Moghaddasi,6986867,2020-04-11,True,7844304,2021-10-14,True,551 days,M
Emilio Hernández,7211378,2019-05-21,True,8495979,2020-02-22,True,277 days,M
Giulio Colavolpe,9311095,2017-06-14,True,6983753,2022-12-07,True,2002 days,M
John Keeney,9004761,2020-05-17,True,7819478,2021-10-14,True,515 days,M
Elio Masciari,9386042,2015-05-15,True,8210229,2023-01-05,True,2792 days,M
Jan W. Rivkin,8361025,2020-06-30,True,8539560,2022-05-18,True,687 days,M
Sumit Kunnumkal,8412562,2017-05-28,True,8359210,2022-10-18,True,1969 days,M
András Zlinszky,7933939,2018-11-30,True,6930907,2022-10-18,True,1418 days,M
Bill Cheswick,6921210,2020-03-13,True,8417775,2020-08-12,True,152 days,M
Daniel F. Stone,8543790,2020-02-24,True,8999567,2020-07-22,True,149 days,M
Maurice Chandoo,7324624,2018-08-13,True,8426639,2018-11-02,True,81 days,M
Alberto Sánchez 0001,8091862,2021-10-14,True,8236865,2022-12-07,True,419 days,M
Matthias Wellens,9158285,2020-02-20,True,9415863,2020-09-24,True,217 days,M
Pedro de Almeida,9231427,2018-11-06,True,6661372,2020-02-20,True,471 days,M
Javad Behnamian,6734360,2017-06-14,True,8337941,2022-09-10,True,1914 days,M
Yasushi Fukuda,8857649,2020-02-19,True,9476790,2020-04-25,True,66 days,M
Oliver Fiehn,8273694,2018-11-14,True,8769334,2022-12-07,True,1484 days,M
Filippos Christianos,7535293,2020-06-23,True,7540941,2022-12-19,True,909 days,M
Quentin Gallouédec,7396694,2021-10-28,True,7280279,2022-09-01,True,308 days,M
Peter G. LoPresti,7162219,2020-04-16,True,7214601,2021-10-14,True,546 days,M
Fritz G. Boese,6922638,2020-04-25,True,6769072,2020-07-03,True,69 days,M
Gonzalo Galiano,7422417,2018-08-13,True,7223135,2022-08-16,True,1464 days,M
Udo Broll,8544852,2020-02-24,True,9344537,2020-03-06,True,11 days,M
Karl Täuscher,8072041,2020-03-13,True,9083696,2020-04-01,True,19 days,M
Hossein Rajabalipour Cheshmehgaz,7066217,2017-05-17,True,8023952,2020-09-24,True,1226 days,M
Pascal Bayrasy,7439576,2018-08-13,True,8430051,2019-05-22,True,282 days,M
Audun Fosselie Hansen,8763844,2009-06-08,True,7924152,2020-08-27,True,4098 days,M
Alex Townsend,7272599,2018-08-13,True,7517712,2023-01-03,True,1604 days,M
Jean Marie François Chamayou,6637153,2019-08-07,True,8828881,2020-08-06,True,365 days,M
Hooman Tahayori,6709147,2017-09-16,True,6708442,2021-10-14,True,1489 days,M
Richard Fu,7944670,2018-11-14,True,8363208,2020-06-30,True,594 days,M
Ariel Lutenberg,8826136,2021-09-03,True,8427786,2022-10-02,True,394 days,M
Umberto Ferlito,9014574,2020-09-19,True,7927908,2021-04-09,True,202 days,M
Hannes Fendl,8607760,2018-11-30,True,8285409,2020-09-11,True,651 days,M
Marko Junkkari,8210136,2017-05-26,True,9178297,2022-08-16,True,1908 days,M
Alireza Rouhani,9318942,2017-05-20,True,9318972,2018-01-03,True,228 days,M
Aaron M. Kociolek,8370153,2020-06-04,True,8370801,2022-03-16,True,650 days,M
Diego R. Llanos Ferraris,8636209,2018-11-06,True,9600790,2022-06-13,True,1315 days,M
Gilad Bracha,9218382,2020-04-09,True,8635654,2022-06-01,True,783 days,M
Hiroyuki Shinoda,9415072,2017-05-20,True,9377261,2021-12-25,True,1680 days,M
Rémi Rampin,7626754,2018-08-13,True,8364806,2022-08-16,True,1464 days,M
Jens Grossklags,9037100,2018-07-04,True,7171276,2022-11-09,True,1589 days,M
Rodrigo M. Santos,8930151,2020-02-20,True,8634204,2022-08-16,True,908 days,M
Luigi Vanfretti,9034335,2018-07-04,True,9031728,2022-03-15,True,1350 days,M
Pavel Novák,8537445,2021-10-14,True,9448441,2022-12-07,True,419 days,M
Danni Ma,7489311,2020-11-03,True,7558911,2022-04-13,True,526 days,M
Christos Kyriklidis,8190401,2020-03-13,True,7786335,2020-07-09,True,118 days,M
Bryan Bischof,7275775,2020-03-03,True,7325997,2021-02-18,True,352 days,M
Mathias Franzius,6752868,2019-05-23,True,9391686,2020-09-10,True,476 days,M
David Sonderman,8412348,2017-05-28,True,7128288,2020-03-31,True,1038 days,M
Khaled Ksaibati,8525304,2020-09-11,True,7049218,2022-07-25,True,682 days,M
Andreas Märkert,8455312,2017-05-27,True,8399686,2020-02-20,True,999 days,M
Giancarlo Manzi,9454351,2020-02-18,True,7122823,2022-12-05,True,1021 days,M
Sandro Zappatore,8229612,2020-02-19,True,8908568,2021-06-01,True,468 days,M
Spencer W. Ng,9605168,2017-05-20,True,8419775,2020-08-12,True,1180 days,M
Olivier Nano,9473824,2020-05-20,True,8229653,2021-10-14,True,512 days,M
Louis Kouadio,6938644,2020-05-11,True,7883020,2022-10-02,True,874 days,M
Antonio Moreno-Rodenas,6950900,2021-12-15,True,9268603,2022-08-16,True,244 days,M
Athanasios V. Argyriou,9466272,2020-02-20,True,6930853,2022-04-01,True,771 days,M
Mike J. Smith,9467444,2020-02-20,True,8174163,2020-05-12,True,82 days,M
Jonas Maziero,7267653,2018-10-31,True,7547180,2023-01-19,True,1541 days,M
Jens Hardings,8290320,2020-12-29,True,6706029,2021-08-26,True,240 days,M
Stefano Fiorati,9519003,2020-10-26,True,6749804,2021-10-14,True,353 days,M
Ioannis Konstantinou Kapageridis,8537006,2020-10-26,True,8535258,2022-10-02,True,706 days,M
Tsuyoshi Horiguchi,9539542,2017-05-20,True,9197106,2020-09-17,True,1216 days,M
Steve Daley,7124487,2018-11-02,True,7079305,2020-09-17,True,685 days,M
Oliviero Riganelli,7284659,2018-08-13,True,7538054,2022-10-28,True,1537 days,M
Nick Bontis,8642474,2020-02-18,True,8135171,2022-12-07,True,1023 days,M
Robert Fischer,7441313,2018-08-13,True,8533745,2022-05-19,True,1375 days,M
Jari Viik,8638273,2020-02-20,True,7925949,2022-10-02,True,955 days,M
Lawrence P. Wackett,8770492,2020-03-02,True,7793150,2020-10-26,True,238 days,M
Roger L. King,7107120,2017-05-27,True,7165869,2022-08-16,True,1907 days,M
Abraham Sánchez López,7146300,2020-03-06,True,6756961,2022-06-10,True,826 days,M
Rolando Magnanini,8470436,2020-05-20,True,8526188,2020-07-03,True,44 days,M
Thomas Power,9321002,2020-05-22,True,7609127,2022-05-11,True,719 days,M
Jordi Bataller Mascarell,8867460,2018-11-06,True,7624010,2021-01-30,True,816 days,M
Serdar Özyurt,7056296,2020-02-22,True,9265149,2021-10-14,True,600 days,M
José Blasco,8116912,2020-02-21,True,6737988,2022-10-02,True,954 days,M
John G. Kreifeldt,8357031,2020-05-20,True,8349857,2021-07-16,True,422 days,M
Tom Oinn,8228198,2020-02-19,True,7016934,2020-05-17,True,88 days,M
Nicholas J. Cavanna,7408242,2018-08-13,True,8524990,2020-12-29,True,869 days,M
Vladimir Poroikov,8771688,2020-03-02,True,7017323,2022-12-07,True,1010 days,M
Jeremy J. Yang,8273241,2018-11-30,True,9340609,2020-12-29,True,760 days,M
Georgios D. Styliaras,9183356,2020-03-13,True,7170548,2021-10-14,True,580 days,M
Aksel Tjora,7999105,2020-02-21,True,9430969,2020-09-06,True,198 days,M
Georg Wiedebach,7261843,2018-08-13,True,7382332,2019-07-30,True,351 days,M
Andrew Dankers,8699184,2017-05-17,True,8117227,2020-02-21,True,1010 days,M
Anton Arnold,6807209,2022-01-03,True,8598409,2022-11-04,True,305 days,M
Tadahiko Kumamoto,6972933,2020-02-22,True,8966841,2022-06-10,True,839 days,M
Ahmet Palazoglu,6914347,2020-02-20,True,9380707,2021-10-14,True,602 days,M
Radek Zdenek,7021760,2020-07-09,True,9255019,2020-10-26,True,109 days,M
Rafael Pinto,7479108,2018-08-13,True,9015167,2021-04-29,True,990 days,M
Fredrik Ekdahl,6847874,2020-06-08,True,7256984,2021-10-14,True,493 days,M
Gili Rusak,7711119,2018-09-02,True,7674362,2020-09-16,True,745 days,M
Jeremy N. Wong,7560457,2020-03-24,True,8792643,2021-09-16,True,541 days,M
Mathieu Bouchard,8086400,2018-11-30,True,8491704,2022-06-23,True,1301 days,M
Mikko Pennanen,8013283,2020-02-21,True,8734395,2020-03-02,True,10 days,M
Juan Carlos Granja-Alvarez,8065088,2020-05-20,True,9481741,2022-02-04,True,625 days,M
Stephan Mandt,7312358,2018-08-13,True,7673584,2022-01-18,True,1254 days,M
Enrique Murillo,6821306,2019-05-22,True,6755137,2020-06-08,True,383 days,M
Henrik Ronellenfitsch,7446607,2018-08-13,True,9398162,2021-12-25,True,1230 days,M
Keiichi Endo,6969830,2020-05-15,True,8271536,2020-09-05,True,113 days,M
Christian Kudera,7709507,2018-08-13,True,8888217,2020-05-11,True,637 days,M
Mohammed Abo-Zahhad,6695114,2020-02-19,True,7910547,2022-12-25,True,1040 days,M
Moshe Shenfeld,7552257,2019-06-13,True,7732700,2021-06-29,True,747 days,M
Thomas Suesse,9456007,2020-02-18,True,8113925,2020-06-27,True,130 days,M
Leander Schietgat,9385542,2017-05-18,True,8781439,2022-10-02,True,1963 days,M
Bernardo Aceituno-Cabezas,7288768,2018-08-13,True,7630333,2021-08-05,True,1088 days,M
Michael J. Magee,8805642,2020-02-24,True,9299388,2020-05-14,True,80 days,M
Emanuele Cipolla,7642294,2018-08-13,True,6844648,2020-06-15,True,672 days,M
Darius Bartlett,8244559,2017-05-26,True,7185613,2020-05-12,True,1082 days,M
Leon Davidson,8380318,2018-11-06,True,7131112,2020-03-31,True,511 days,M
Barry W. Brook,9270005,2020-02-19,True,8678415,2020-03-25,True,35 days,M
Marwan Izzeldin,9456152,2020-02-18,True,7094232,2020-02-21,True,3 days,M
Henri Barki,8669831,2020-02-20,True,6810155,2022-12-07,True,1021 days,M
Brad Wheeler,9057713,2019-09-23,True,8724148,2020-06-08,True,259 days,M
Filip Najman,6787259,2017-11-29,True,6789181,2021-02-17,True,1176 days,M
László A. Jeni,7660185,2018-08-13,True,8966299,2021-02-16,True,918 days,M
Edward Dobson,9361546,2005-05-27,True,9571636,2022-06-10,True,6223 days,M
Niels Grabe,8769320,2020-03-02,True,8563358,2022-10-02,True,944 days,M
Jens Staub,7358953,2021-01-31,True,7402112,2021-10-14,True,256 days,M
Kouichi Utsumiya,6634950,2012-08-23,True,8264398,2020-09-18,True,2948 days,M
Pedro J. Navarro,7961898,2018-11-14,True,7030975,2021-07-25,True,984 days,M
Jürgen T. Geiger,7326750,2018-08-13,True,6904781,2020-09-05,True,754 days,M
Zbigniew Swider,6919113,2020-02-20,True,7859631,2021-10-14,True,602 days,M
Bruce S. Northcote,8765168,2017-05-27,True,8068843,2020-08-13,True,1174 days,M
Allen Chang,7379415,2018-08-13,True,6611456,2019-01-21,True,161 days,M
Craig Donner,8515580,2018-11-06,True,8514919,2019-05-14,True,189 days,M
Jens Mache,8097598,2020-02-22,True,7214961,2020-04-16,True,54 days,M
Raffaele Giordanelli,6634676,2020-03-24,True,9332236,2020-09-06,True,166 days,M
Tatsuya Furukawa,8579160,2020-11-26,True,8409596,2022-09-26,True,669 days,M
Walter Gómez Bofill,8240532,2017-05-27,True,9296629,2020-03-03,True,1011 days,M
Mark Crowley 0001,9599620,2017-09-16,True,7408438,2022-04-05,True,1662 days,M
Damian Valdés-Santiago,6757325,2022-06-23,True,7732804,2022-10-02,True,101 days,M
Avinash Samuel,6968230,2020-04-16,True,7762020,2021-10-14,True,546 days,M
David Wang,7171736,2020-08-25,True,6936994,2022-06-23,True,667 days,M
Kamel BenOthman,8605307,2020-10-26,True,7236097,2022-10-02,True,706 days,M
Marcin Kielczewski,7781083,2021-10-14,True,9038706,2022-04-01,True,169 days,M
Arno Luppold,9618922,2020-06-21,True,9294741,2020-10-26,True,127 days,M
Robert Schade,7367889,2021-01-23,True,7667060,2022-10-02,True,617 days,M
Klaus Ritter 0002,9295367,2020-05-18,True,8149576,2021-02-16,True,274 days,M
Lars Vogt,8562117,2020-03-15,True,7292861,2023-01-19,True,1040 days,M
Yasser Altowim,6612458,2020-04-16,True,9545724,2020-04-25,True,9 days,M
Riccardo Volpi,7305987,2018-08-13,True,9492434,2022-12-07,True,1577 days,M
Paul G. A. Jespers,8851934,2017-05-20,True,8052706,2022-10-02,True,1961 days,M
Flávio Geraldo Coelho Rocha,6784942,2021-10-14,True,6652115,2022-08-16,True,306 days,M
Vitaliy Kolodyazhniy,6641245,2020-06-18,True,8190676,2022-06-10,True,722 days,M
David Hughes,7061910,2020-02-20,True,9466826,2022-02-25,True,736 days,M
Antonio González 0001,9605989,2017-06-08,True,9335958,2023-01-14,True,2046 days,M
Bert De Brabandere,7349309,2018-08-13,True,7375959,2021-10-22,True,1166 days,M
Marco Buratti,9360912,2003-12-17,True,9584855,2023-01-02,True,6956 days,M
Hervé Avril,6670432,2020-10-02,True,8598185,2022-11-04,True,763 days,M
Hilton Abílio Gründling,8584806,2021-10-14,True,7921224,2022-10-18,True,369 days,M
Yasuhiro Fukuchi,9360509,2003-12-12,True,9089918,2021-02-12,True,6272 days,M
Eric E. Hamke,7697050,2018-08-13,True,6685155,2020-02-22,True,558 days,M
Byungkyu Brian Park,8318160,2020-05-21,True,8318649,2020-10-26,True,158 days,M
Pavel D. Drobintsev,8230383,2020-02-19,True,7256458,2022-08-16,True,909 days,M
Mohammad Saber Fallah Nezhad,9177508,2021-02-18,True,6745599,2021-06-25,True,127 days,M
Pascal Chargé,7156090,2020-02-22,True,9465375,2020-09-08,True,199 days,M
Edi Pavlovic,6717403,2020-03-19,True,8821689,2021-09-16,True,546 days,M
Jonathan El Beze,7311519,2022-10-02,True,7544201,2022-11-09,True,38 days,M
Vicente Jimenez,7942605,2020-05-30,True,6815325,2022-06-23,True,754 days,M
Hilmi Volkan Demir,7943486,2020-06-15,True,9590722,2020-07-09,True,24 days,M
Nasim Arianpoo,7909735,2017-12-28,True,9082049,2020-08-27,True,973 days,M
Kent A. Stevens,8572572,2017-05-27,True,9197219,2020-09-17,True,1209 days,M
Martin Hope,9420900,2020-09-18,True,9220195,2021-10-14,True,391 days,M
Norman A. Johnson,8079398,2020-02-20,True,9598359,2022-06-10,True,841 days,M
Micah Ortuzar,8587742,2021-07-06,True,8586596,2021-10-14,True,100 days,M
Abhay S. Vidhyadharan,8486580,2021-09-16,True,6830523,2022-03-15,True,180 days,M
Andreas Rienow,6662876,2020-02-25,True,8460917,2022-10-02,True,950 days,M
Mohamed Amin Ben Sassi,7488059,2018-08-13,True,6562504,2020-02-24,True,560 days,M
Peter Nürnberg,7011008,2020-10-26,True,7016864,2022-10-02,True,706 days,M
Grzegorz Kolaczek,6755014,2020-06-08,True,8474022,2022-03-18,True,648 days,M
Robert Dietze,9338509,2020-05-22,True,7858517,2022-06-10,True,749 days,M
Amir Mahdi Hosseini Monazzah,8486089,2020-03-27,True,9606000,2021-11-15,True,598 days,M
Nemanja Vucevic,7909810,2017-06-05,True,9081015,2020-08-27,True,1179 days,M
Sergey Dolgov,7549730,2020-01-03,True,7551442,2022-08-22,True,962 days,M
Gerald Williams,8968298,2020-08-25,True,9091216,2020-10-20,True,56 days,M
Arne Hintz,7110144,2021-11-18,True,9347273,2022-07-27,True,251 days,M
Edison Mera,7354206,2018-08-13,True,7397487,2021-04-23,True,984 days,M
Mahmoud Abd Rabbou,7948822,2018-11-14,True,7941899,2021-07-13,True,972 days,M
Justin D. Weisz,7345915,2018-08-13,True,7675749,2023-01-19,True,1620 days,M
Alberto Téllez-Valero,8015160,2020-02-21,True,8077093,2021-02-16,True,361 days,M
Jeffrey Heinz,7713910,2019-06-24,True,9382588,2022-10-16,True,1210 days,M
Luigi Dilillo,8974739,2020-03-11,True,7975652,2023-01-15,True,1040 days,M
Andrew Goodchild,8664492,2020-03-04,True,6706730,2021-08-26,True,540 days,M
Hugo Gilbert,7384975,2018-08-13,True,7465369,2023-01-19,True,1620 days,M
Erik W. Jensen,7114196,2020-10-26,True,6760388,2021-10-14,True,353 days,M
